Date,Time,Temperature (°C),Humidity (%),Air Moisture (%),Relative Humidity (%),Dew Point
2023-08-22,02:00:00,23.771293886506328,65.11747272849715,65.98027924214973,65.11747272849715,16.794788432205756
2023-08-22,03:00:00,23.169171153833673,68.64193567793419,69.55144132566681,68.64193567793419,16.89755828942051
2023-08-22,04:00:00,25.88727759810748,64.25979037933112,65.11123260185725,64.25979037933112,18.739235673973706
2023-08-22,05:00:00,25.740065646081327,60.62300984787975,61.42626472836416,60.62300984787975,17.864667615657275
2023-08-22,06:00:00,22.31508810670448,79.55749028452458,80.61162703079454,79.55749028452458,18.226586163609394
2023-08-22,07:00:00,23.209557142055733,74.62792541284196,75.61674542456211,74.62792541284196,18.135142224624126
2023-08-22,08:00:00,24.55746905976715,74.83196371158245,75.82348723076092,74.83196371158245,19.52386180208364
2023-08-22,09:00:00,25.216954517201817,76.7717220898991,77.78894740759026,76.7717220898991,20.571298935181638
2023-08-22,10:00:00,30.28078164869373,37.596997342703965,38.095157557494794,37.596997342703965,17.800181117234523
2023-08-22,11:00:00,30.066713566814578,32.54943937598494,32.980719447716744,32.549439375984946,16.576601442011565
2023-08-22,12:00:00,30.547386661817335,39.34887046716975,39.87024300085976,39.34887046716976,18.417160755251288
2023-08-22,13:00:00,30.58614874984912,38.31695536935593,38.824655027999896,38.316955369355924,18.249539823720305
2023-08-22,14:00:00,35.42184020006969,31.189358586595638,31.602617587868032,31.189358586595638,21.659711917388815
2023-08-22,15:00:00,33.26533289611454,37.64265673651878,38.14142193827766,37.64265673651879,20.7938642434183
2023-08-22,16:00:00,35.667513217996294,31.03678623684854,31.448023654486786,31.036786236848542,21.874870465366
2023-08-22,17:00:00,32.51867813311236,31.061213289391592,31.47277436547603,31.061213289391592,18.730920790990677
2023-08-22,18:00:00,28.807473831668084,42.44524037796741,43.007639812975476,42.44524037796741,17.296521907261564
2023-08-22,19:00:00,32.44504702530717,45.4787668060479,46.081360466228034,45.4787668060479,21.54080038651675
2023-08-22,20:00:00,33.62125154416765,50.42429005072622,51.092411893898344,50.42429005072621,23.706109554312892
2023-08-22,21:00:00,24.100879547231273,59.83975056049889,60.632627255425504,59.83975056049889,16.06882965933105
2023-08-22,22:00:00,24.80973754205491,57.88418672798933,58.65115220213519,57.88418672798933,16.386574887652777
2023-08-22,23:00:00,23.93467933433001,58.86241425124244,59.64234124007141,58.86241425124245,15.7071621845785
2023-08-23,00:00:00,23.07586581505057,57.77398344597997,58.539488726639206,57.77398344597997,14.630662504246564
2023-08-23,01:00:00,21.279663892066086,66.45507378920401,67.33560351691096,66.45507378920401,14.570678649906888
2023-08-23,02:00:00,25.72547315737108,68.57179654966588,69.48037285394895,68.57179654966588,19.439832467304257
2023-08-23,03:00:00,24.3875865664943,67.05875662612443,67.94728515142059,67.05875662612443,17.799337891719187
2023-08-23,04:00:00,23.528574796613988,60.87378112982643,61.68035872979664,60.87378112982643,15.703331022579274
2023-08-23,05:00:00,23.769738565141065,69.76587366284772,70.69027148888046,69.76587366284772,17.722913297710612
2023-08-23,06:00:00,21.15410840977708,64.18097194581819,65.03136982410028,64.18097194581819,13.990302798940718
2023-08-23,07:00:00,24.015161388796574,63.00580116515203,63.840628030590295,63.00580116515203,16.61632162182698
2023-08-23,08:00:00,24.362839367135322,74.43502082724419,75.42128485320518,74.43502082724419,19.24984353258416
2023-08-23,09:00:00,23.59725181765379,60.14951357174326,60.946494626568864,60.14951357174326,15.627154532002445
2023-08-23,10:00:00,34.21949375612867,30.710752692692495,31.11767016587067,30.710752692692495,20.36164429466717
2023-08-23,11:00:00,34.315479744654525,38.68662162862839,39.19921936520772,38.686621628628394,22.052804070380205
2023-08-23,12:00:00,35.56210917189199,36.27415412636336,36.75478666853767,36.27415412636336,22.81693999716466
2023-08-23,13:00:00,35.735016570116734,37.637395576098974,38.13609106748229,37.637395576098974,23.26249568533653
2023-08-23,14:00:00,29.766605846613245,31.64164000755534,32.060891737655446,31.64164000755534,16.094933848124313
2023-08-23,15:00:00,28.631419665080777,30.482707879429952,30.8866037588324,30.482707879429956,14.727961240966767
2023-08-23,16:00:00,31.22717008396351,31.494558420219107,31.911861319287013,31.49455842021911,17.52608176800733
2023-08-23,17:00:00,35.017645364656715,38.089581373802744,38.59426832700563,38.089581373802744,22.635561639417265
2023-08-23,18:00:00,29.742200607401863,49.589199999887505,50.24625689988602,49.58919999988751,19.660040607379365
2023-08-23,19:00:00,30.317770950987832,43.88408463387641,44.46554875527528,43.88408463387641,19.094587877763114
2023-08-23,20:00:00,28.896967164804714,47.95402472601611,48.589415553635824,47.95402472601611,18.487772110007935
2023-08-23,21:00:00,24.891912333302226,57.94146984352514,58.70919431895185,57.94146984352514,16.480206302007254
2023-08-23,22:00:00,26.444101489219875,58.417003061118194,59.19102835167801,58.41700306111819,18.12750210144351
2023-08-23,23:00:00,24.76303835225648,56.30779385560921,57.05387212419603,56.30779385560921,16.02459712337832
2023-08-24,00:00:00,24.09514249347761,59.825575538473586,60.618264414358364,59.825575538473586,16.060257601172328
2023-08-24,01:00:00,24.4233213478051,61.87277446615605,62.69258872783262,61.87277446615605,16.79787624103631
2023-08-24,02:00:00,21.589080090662986,72.5780113900522,73.53967004097039,72.5780113900522,16.104682368673423
2023-08-24,03:00:00,23.76328455498693,76.9675669937336,77.98738725640057,76.9675669937336,19.15679795373365
2023-08-24,04:00:00,21.742777948680864,65.28230030641711,66.14729078547715,65.28230030641713,14.79923800996429
2023-08-24,05:00:00,22.693003649681476,65.27247468277173,66.13733497231846,65.27247468277173,15.747498586235821
2023-08-24,06:00:00,22.091764622665835,65.45791021569129,66.32522752604919,65.45791021569129,15.183346665804091
2023-08-24,07:00:00,22.334690213739197,78.40539817212199,79.44426969790261,78.405398172122,18.0157698481636
2023-08-24,08:00:00,22.646672129273473,69.08443998026118,69.99980880999965,69.0844399802612,16.463560125325714
2023-08-24,09:00:00,23.37413423318904,78.78334951955132,79.82722890068538,78.78334951955132,19.130804137099304
2023-08-24,10:00:00,30.5323516860273,38.19823931674466,38.70436598769153,38.19823931674466,18.17199954937623
2023-08-24,11:00:00,32.478754334358975,39.6887429979446,40.21461884266737,39.6887429979446,20.416502933947896
2023-08-24,12:00:00,33.78934075839318,30.761128818058047,31.168713774897316,30.761128818058047,19.941566522004788
2023-08-24,13:00:00,34.013815003388224,34.196865531607905,34.64997399990171,34.196865531607905,20.853188109709805
2023-08-24,14:00:00,33.01356139005262,32.99619682842432,33.43339643640094,32.99619682842432,19.612800755737485
2023-08-24,15:00:00,33.366014415698146,39.36694568110519,39.88855771137984,39.36694568110519,21.239403551919185
2023-08-24,16:00:00,28.16797926922539,37.157785836377016,37.650126498709014,37.157785836377016,15.599536436500795
2023-08-24,17:00:00,31.60978602957846,38.38917651012936,38.897833098888576,38.38917651012936,19.28762133160433
2023-08-24,18:00:00,34.66688166608187,44.962770873635456,45.558527587711126,44.962770873635456,23.65943584080896
2023-08-24,19:00:00,29.39168884341049,54.775823312423675,55.50160297131329,54.775823312423675,20.346853505895226
2023-08-24,20:00:00,34.45409308393717,51.092179434169324,51.76915081167207,51.092179434169324,24.672528970771033
2023-08-24,21:00:00,23.167525931453792,56.45355712594767,57.20156675786648,56.453557125947675,14.458237356643327
2023-08-24,22:00:00,24.343703275891524,55.61418931603052,56.35107732446792,55.61418931603052,15.466541139097629
2023-08-24,23:00:00,24.319753917850555,59.573356463217124,60.36270343635475,59.57335646321712,16.234425210493978
2023-08-25,00:00:00,24.32064619590021,59.3669246974761,60.153536449717656,59.3669246974761,16.19403113539543
2023-08-25,01:00:00,22.751196941421224,67.52299567569878,68.41767536840179,67.52299567569878,16.25579607656098
2023-08-25,02:00:00,22.05686103581179,73.93189487972398,74.91149248688032,73.93189487972398,16.843240011756585
2023-08-25,03:00:00,23.632894657088727,79.77503356411859,80.83205275884316,79.77503356411859,19.587901369912444
2023-08-25,04:00:00,22.40426185714312,71.6030019019149,72.55174167711527,71.6030019019149,16.724862237526096
2023-08-25,05:00:00,22.000608549876002,79.4892499730291,80.54248253517174,79.4892499730291,17.898458544481823
2023-08-25,06:00:00,25.486978396095513,79.1591269262184,80.2079853579908,79.15912692621839,21.31880378133919
2023-08-25,07:00:00,25.416025805666102,78.02936735724131,79.06325647472475,78.02936735724131,21.021899277114365
2023-08-25,08:00:00,24.11118406992889,68.79420110800008,69.7057242726811,68.7942011080001,17.870024291528907
2023-08-25,09:00:00,22.442863912528562,62.34006241089542,63.16606823783979,62.34006241089543,14.910876394707648
2023-08-25,10:00:00,34.420947826237985,36.67230871909582,37.15821680962384,36.67230871909582,21.755409570057147
2023-08-25,11:00:00,34.42184355220495,36.09360898608305,36.571849305148646,36.09360898608304,21.640565349421557
2023-08-25,12:00:00,35.298432656897404,38.57431176195135,39.08542139279721,38.57431176195135,23.013295009287674
2023-08-25,13:00:00,31.845797073496364,38.72409914493024,39.237193458600565,38.72409914493024,19.590616902482413
2023-08-25,14:00:00,30.42456009922673,31.46860844252542,31.88556750438888,31.46860844252542,16.718281787731815
2023-08-25,15:00:00,32.887432354598495,31.923278533894482,32.34626197446859,31.92327853389449,19.272088061377392
2023-08-25,16:00:00,33.87260106994197,34.495141154719725,34.952201775019766,34.495141154719725,20.77162930088592
2023-08-25,17:00:00,29.60903389858331,38.43555123225759,38.944822286085,38.43555123225759,17.296144145034827
2023-08-25,18:00:00,29.15415851059518,53.27138125417251,53.9772270557903,53.27138125417251,19.808434761429684
2023-08-25,19:00:00,33.735504522129595,42.08401046241647,42.64162360104349,42.08401046241647,22.15230661461289
2023-08-25,20:00:00,30.346626780402588,53.53901003513867,54.24840191810427,53.53901003513868,21.054428787430325
2023-08-25,21:00:00,22.216592500579385,59.251222737558045,60.036301438830684,59.25122273755804,14.066837048090992
2023-08-25,22:00:00,22.628125323150975,56.002330030033626,56.744360902931575,56.00233003003363,13.828591329157701
2023-08-25,23:00:00,22.324556769596924,57.28497708913435,58.04400303556538,57.28497708913435,13.781552187423795
2023-08-26,00:00:00,26.37387161005924,57.08941747006095,57.84585225153926,57.08941747006095,17.79175510407143
2023-08-26,01:00:00,21.97386077520815,64.70306691368694,65.56038255029328,64.70306691368694,14.914474157945536
2023-08-26,02:00:00,21.665141005245896,69.87088817667676,70.79667744501774,69.87088817667677,15.639318640581251
2023-08-26,03:00:00,22.16308236293005,64.04496230937393,64.89355805997315,64.04496230937394,14.97207482480484
2023-08-26,04:00:00,22.71154547348081,74.83312070200547,75.82465955130705,74.83312070200547,17.678169613881906
2023-08-26,05:00:00,22.623063200337743,61.2619032662052,62.07362348448242,61.261903266205195,14.875443853578782
2023-08-26,06:00:00,25.124021588202947,66.55082388733983,67.43262230384708,66.55082388733983,18.43418636567091
2023-08-26,07:00:00,21.99267735308753,79.80485746962556,80.8622718310981,79.80485746962556,17.95364884701264
2023-08-26,08:00:00,21.082902806638565,60.161705383946426,60.95884798028372,60.161705383946426,13.11524388342785
2023-08-26,09:00:00,24.51741104318062,71.58983494917055,72.53840026224707,71.58983494917055,18.835378033014727
2023-08-26,10:00:00,32.13910609424242,38.46013942718811,38.969736274598354,38.46013942718811,19.831133979680043
2023-08-26,11:00:00,30.573302545223825,31.110912530038817,31.52313212106183,31.110912530038814,16.795485051231587
2023-08-26,12:00:00,33.02280984937744,34.09818346681085,34.549984397746094,34.09818346681085,19.84244654273961
2023-08-26,13:00:00,31.782221374681605,32.787308759859,33.221740600927134,32.787308759859,18.339683126653405
2023-08-26,14:00:00,35.443066758233684,39.4693032650108,39.992271533272195,39.4693032650108,23.336927411235845
2023-08-26,15:00:00,33.8410899315609,37.782782808749374,38.283404680965305,37.782782808749374,21.397646493310777
2023-08-26,16:00:00,33.75682492570996,33.38400405193765,33.82634210562583,33.38400405193765,20.433625736097486
2023-08-26,17:00:00,31.535978888455084,33.11397850235883,33.55273871751509,33.11397850235884,18.15877458892685
2023-08-26,18:00:00,32.06997918820919,43.069285910649434,43.63995394896554,43.069285910649434,20.683836370339076
2023-08-26,19:00:00,33.634802620294316,44.25117099151385,44.837499007151415,44.25117099151385,22.485036818597088
2023-08-26,20:00:00,32.528576141472755,43.18627462029194,43.758492759010814,43.18627462029194,21.165831065531144
2023-08-26,21:00:00,26.75985735259809,59.716932877401135,60.5081822380267,59.71693287740113,18.703243928078315
2023-08-26,22:00:00,23.870998124799847,59.26979644944853,60.05512125240372,59.26979644944853,15.724957414689552
2023-08-26,23:00:00,24.515349714407158,56.933145329900576,57.68750950552177,56.93314532990058,15.901978780387275
2023-08-27,00:00:00,25.68797997732789,58.62724432786897,59.40405531521324,58.62724432786898,17.413428842901684
2023-08-27,01:00:00,24.181917075785897,64.25982979233902,65.11127253708752,64.25982979233902,17.0338830342537
2023-08-27,02:00:00,25.788837431530055,63.4694852316744,64.31045591099408,63.4694852316744,18.482734477864934
2023-08-27,03:00:00,25.376007987600676,65.49837181444052,66.36622524098185,65.49837181444052,18.475682350488782
2023-08-27,04:00:00,21.491525454278634,74.44039377190273,75.42672898938045,74.44039377190273,16.37960420865918
2023-08-27,05:00:00,23.894377370741143,62.05382110053226,62.876034230114314,62.05382110053226,16.305141590847597
2023-08-27,06:00:00,25.940274833860848,78.70823075766474,79.75111481520379,78.70823075766474,21.681920985393795
2023-08-27,07:00:00,21.594837070850673,78.10370741099634,79.13858153419204,78.10370741099634,17.21557855304994
2023-08-27,08:00:00,21.487175628285797,74.92782021359301,75.92061383142313,74.92782021359301,16.472739671004398
2023-08-27,09:00:00,22.532636773017487,73.42074132856322,74.39356615116668,73.42074132856322,17.21678503873013
2023-08-27,10:00:00,30.65811531700726,32.115122159574824,32.54064752818919,32.115122159574824,17.081139748922222
2023-08-27,11:00:00,33.05313192680242,38.841176574377506,39.35582216398801,38.841176574377506,20.821367241677923
2023-08-27,12:00:00,35.101387943809,32.952434688471676,33.38905444809393,32.952434688471676,21.691874881503335
2023-08-27,13:00:00,33.32105939634022,35.89946374135247,36.37513163592539,35.89946374135247,20.50095214461071
2023-08-27,14:00:00,33.98984649483989,37.63361178421266,38.13225714035348,37.63361178421266,21.516568851682422
2023-08-27,15:00:00,32.844032517003434,36.906490857352,37.39550186121191,36.906490857352,20.225330688473832
2023-08-27,16:00:00,29.918859774930745,39.14004070249431,39.65864624180236,39.140040702494304,17.746867915429604
2023-08-27,17:00:00,31.679209867824557,33.453069883055186,33.89632305900567,33.453069883055186,18.369823844435594
2023-08-27,18:00:00,29.535991207677462,50.789245820870924,51.462203327997464,50.78924582087092,19.693840371851646
2023-08-27,19:00:00,29.715141301107806,48.756580718965424,49.40260541349172,48.756580718965424,19.46645744490089
2023-08-27,20:00:00,33.24300174403507,53.803008493265935,54.51589835580171,53.803008493265935,24.003603442688256
2023-08-27,21:00:00,26.63948961124443,56.04838949711429,56.79103065795106,56.04838949711429,17.849167510667286
2023-08-27,22:00:00,22.622146562773466,59.031924300610456,59.81409729759355,59.03192430061046,14.428531422895558
2023-08-27,23:00:00,24.404068271962604,59.67583206054563,60.46653683534786,59.67583206054563,16.33923468407173
2023-08-28,00:00:00,22.158158188231944,57.54571912202915,58.30819990039603,57.54571912202915,13.667302012637773
2023-08-28,01:00:00,21.017176338429024,63.624415095920135,64.46743859594109,63.62441509592015,13.742059357613055
2023-08-28,02:00:00,24.904986541833576,78.18536818002282,79.22132430840813,78.18536818002282,20.542060177838138
2023-08-28,03:00:00,24.050573767701433,60.46854278274472,61.26975097461609,60.46854278274472,16.144282324250376
2023-08-28,04:00:00,23.870380771571753,78.48563416981887,79.52556882256897,78.48563416981888,19.56750760553553
2023-08-28,05:00:00,23.93353147308153,78.06099794866907,79.09530617148893,78.06099794866907,19.545731062815342
2023-08-28,06:00:00,23.22346923382822,64.36516807279709,65.21800654976165,64.36516807279709,16.096502848387637
2023-08-28,07:00:00,24.16518615804522,62.59706232421912,63.42647340001503,62.597062324219124,16.684598622889045
2023-08-28,08:00:00,24.87651865295324,79.74707851404949,80.80372730436065,79.74707851404949,20.82593435576314
2023-08-28,09:00:00,25.817933594342556,66.63758735266659,67.52053538508942,66.63758735266659,19.14545106487587
2023-08-28,10:00:00,29.047292141784204,33.615690459749246,34.06109835834093,33.615690459749246,15.770430233734054
2023-08-28,11:00:00,29.143123082210934,36.79085968243242,37.27833857322465,36.79085968243242,16.50129501869742
2023-08-28,12:00:00,32.96048307698694,34.76622421819901,35.22687668909014,34.76622421819901,19.91372792062674
2023-08-28,13:00:00,34.80105191274623,33.01954387666812,33.45705283303398,33.01954387666812,21.404960688079857
2023-08-28,14:00:00,32.021522742532206,31.435261026358766,31.851778234958022,31.43526102635877,18.30857494780396
2023-08-28,15:00:00,33.20372900793761,39.9278424751041,40.45688638789923,39.9278424751041,21.189297502958432
2023-08-28,16:00:00,31.863047148155207,39.01750347349948,39.53448539452335,39.01750347349948,19.666547842855103
2023-08-28,17:00:00,30.073645806687477,37.794960734490495,38.295743964222495,37.794960734490495,17.632637953585576
2023-08-28,18:00:00,33.53494689751919,48.57345370432361,49.2170519659059,48.57345370432362,23.249637638383916
2023-08-28,19:00:00,31.142227127628395,50.45508349419436,51.12361335049244,50.45508349419436,21.233243826467266
2023-08-28,20:00:00,33.467510325878656,50.67559986728357,51.34705156552508,50.67559986728357,23.60263029933537
2023-08-28,21:00:00,24.74281065925867,58.31021477509768,59.082825120867724,58.31021477509768,16.404853614278203
2023-08-28,22:00:00,26.0066550096845,58.04158636699236,58.81063738635501,58.04158636699236,17.614972283082974
2023-08-28,23:00:00,23.765808324164247,57.95334379402424,58.72122559929506,57.953343794024235,15.356477082969095
2023-08-29,00:00:00,26.356645876080876,58.241947946055205,59.01365375634044,58.241947946055205,18.00503546529192
2023-08-29,01:00:00,22.661791664228915,71.03028482216725,71.97143609606097,71.03028482216726,16.867848628662365
2023-08-29,02:00:00,21.8465894763452,73.30431810809361,74.27560032302586,73.30431810809361,16.507453097963925
2023-08-29,03:00:00,23.410987966283233,72.46997714217231,73.4302043393061,72.46997714217231,17.904983394717696
2023-08-29,04:00:00,24.989799030196217,60.744185705426354,61.54904616602326,60.744185705426354,17.138636171281487
2023-08-29,05:00:00,21.862908446165644,61.8743512186412,62.69418637228819,61.8743512186412,14.237778689893885
2023-08-29,06:00:00,21.489874885796073,67.22052329734042,68.11119523103018,67.22052329734042,14.933979545264158
2023-08-29,07:00:00,22.919592815563554,63.65577262338353,64.49921161064336,63.65577262338352,15.650747340240258
2023-08-29,08:00:00,22.121273196405145,61.53488090657698,62.35021807858913,61.53488090657698,14.42824937772054
2023-08-29,09:00:00,23.438935931548148,68.25284872199352,69.15719896755994,68.25284872199352,17.089505675946853
2023-08-29,10:00:00,31.042108311290075,35.238432212246366,35.705341439058635,35.238432212246366,18.089794753739348
2023-08-29,11:00:00,28.960806062210658,36.12450114769132,36.60315078789823,36.12450114769132,16.18570629174892
2023-08-29,12:00:00,29.69236412444431,31.736103236044144,32.15660660392173,31.736103236044144,16.03958477165314
2023-08-29,13:00:00,31.21762675584493,39.58837018685917,40.11291609183506,39.58837018685917,19.135300793216764
2023-08-29,14:00:00,29.01562337421303,32.06722350862458,32.492114220113855,32.06722350862458,15.429068075937945
2023-08-29,15:00:00,35.50709337313508,38.04598030399511,38.55008954302304,38.0459803039951,23.1162894339341
2023-08-29,16:00:00,30.684075974547895,33.16596795779548,33.60541703323627,33.16596795779548,17.317269566106994
2023-08-29,17:00:00,28.756736721520937,34.26680760649197,34.72084280727799,34.26680760649197,15.61009824281933
2023-08-29,18:00:00,33.75236243336846,42.79510985517588,43.36214506075696,42.79510985517588,22.311384404403636
2023-08-29,19:00:00,28.516983668077238,48.801122769711725,49.44773764641041,48.80112276971173,18.277208222019585
2023-08-29,20:00:00,32.229203211619584,42.91529097081065,43.4839185761739,42.91529097081065,20.812261405781715
2023-08-29,21:00:00,26.245570035260116,56.1481945691055,56.892158147146155,56.148194569105506,17.475208949081217
2023-08-29,22:00:00,22.40818784573889,55.31702781069499,56.049978429186694,55.31702781069499,13.471593407877888
2023-08-29,23:00:00,23.35432370463577,58.248798127724534,59.02059470291688,58.248798127724534,15.004083330180677
2023-08-30,00:00:00,22.497507657894538,57.80875166718328,58.574717626773456,57.80875166718328,14.059257991331194
2023-08-30,01:00:00,24.802252782398053,75.71736500211031,76.72062008838827,75.7173650021103,19.945725782820112
2023-08-30,02:00:00,22.603041088037187,60.09030885131791,60.88650544359787,60.09030885131791,14.62110285830077
2023-08-30,03:00:00,23.228977745230797,75.11347557967323,76.10872913110391,75.11347557967323,18.251672861165446
2023-08-30,04:00:00,21.522736774391344,74.24596676495102,75.22972582458662,74.24596676495102,16.371930127381546
2023-08-30,05:00:00,25.063858689449162,64.88510104873572,65.74482863763147,64.88510104873572,18.040878899196308
2023-08-30,06:00:00,21.333572199638898,76.21463525657595,77.22447917372558,76.21463525657595,16.576499250954086
2023-08-30,07:00:00,24.93311992728715,65.98250638417747,66.85677459376782,65.98250638417747,18.129621204122646
2023-08-30,08:00:00,25.97040298104343,75.43391923840659,76.43341866831548,75.43391923840659,21.05718682872475
2023-08-30,09:00:00,25.040403485392563,64.37951849101239,65.2325471110183,64.37951849101239,17.91630718359504
2023-08-30,10:00:00,31.819852841271107,39.54042516370566,40.06433579712476,39.54042516370566,19.72793787401224
2023-08-30,11:00:00,29.774700167830492,31.54514942641599,31.963122656316003,31.545149426415993,16.08373005311369
2023-08-30,12:00:00,35.095017630206605,39.47644968688768,39.999512645238944,39.47644968688768,22.990307567584143
2023-08-30,13:00:00,29.122942022744724,38.16840646683731,38.67413785252291,38.16840646683732,16.756623316112186
2023-08-30,14:00:00,29.754952249028534,36.67635790423847,37.16231964646963,36.67635790423847,17.09022382987623
2023-08-30,15:00:00,33.112029168974296,31.341427850723562,31.75670176974565,31.341427850723562,19.380314739119008
2023-08-30,16:00:00,31.626127021768905,34.112548760419855,34.56454003149542,34.112548760419855,18.448636773852876
2023-08-30,17:00:00,35.493856895113225,35.57283793775917,36.044178040434474,35.57283793775917,22.60842448266506
2023-08-30,18:00:00,33.57409629139314,45.923452881962625,46.53193863264863,45.92345288196263,22.758786867785666
2023-08-30,19:00:00,28.801707578732703,48.806833470628035,49.45352401411386,48.806833470628035,18.56307427285831
2023-08-30,20:00:00,30.632287882540385,47.36426478034622,47.991841288685805,47.36426478034622,20.10514083860963
2023-08-30,21:00:00,23.044707642501628,57.3542454950674,58.11418924787705,57.3542454950674,14.515556741515109
